Theta Demes TotalKappa migration isGlobal mutation frequency growth s2 r s1 RatioCapacities RatioMigration replicates Rescue Error
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00032	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00032	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00046	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00046	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00050	1.50000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00006	1.50000	0.90000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
