Theta	Demes	TotalKappa	migration	mutation	frequency	growth	s	r	z	RatioCapacities	RatioMigration	replicates	Rescue	Error
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.07400	0.01504
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07550	0.01518
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.05150	0.01270
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.05400	0.01299
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.04600	0.01204
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.04100	0.01140
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.49950	0.02873
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.44800	0.02858
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.35700	0.02753
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.44000	0.02853
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.39700	0.02812
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.33150	0.02705
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.40250	0.02818
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.36450	0.02766
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.32100	0.02683
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.42000	0.02836
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.35800	0.02755
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.29950	0.02632
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.38450	0.02796
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32500	0.02692
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.28600	0.02597
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.33750	0.02717
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.29500	0.02621
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.26300	0.02530
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.26000	0.02521
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.21950	0.02379
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.17700	0.02193
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.19950	0.02297
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.16350	0.02125
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.14250	0.02009
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.16300	0.02123
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.13900	0.01988
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.14100	0.02000
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.14100	0.02000
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.12000	0.01867
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.09550	0.01689
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.09950	0.01720
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08300	0.01585
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.08000	0.01559
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.09450	0.01681
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.08050	0.01563
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.06950	0.01461
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.21600	0.02365
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.17800	0.02198
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.16850	0.02151
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.16950	0.02156
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.14700	0.02035
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.12750	0.01917
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.14050	0.01997
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.12050	0.01871
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.10550	0.01765
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.10000	0.01724
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.08300	0.01585
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.06900	0.01457
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.06550	0.01422
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05700	0.01332
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.04350	0.01172
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.04250	0.01159
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.04350	0.01172
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.03600	0.01071
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.55250	0.02857
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.47300	0.02869
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.08250	0.01581
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06400	0.01407
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.03700	0.01085
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.05650	0.01327
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.03250	0.01019
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.02600	0.00915
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.68050	0.02680
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.52200	0.02871
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.37200	0.02778
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.56650	0.02848
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.43850	0.02852
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.29950	0.02632
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.40100	0.02816
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.30250	0.02640
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.17700	0.02193
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.61650	0.02794
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.44850	0.02858
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.32800	0.02698
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.50700	0.02873
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.35750	0.02754
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.24750	0.02480
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.34700	0.02736
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.25250	0.02497
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.15150	0.02060
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.38100	0.02791
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.25650	0.02510
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.15800	0.02096
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.26850	0.02547
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.18500	0.02231
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.12900	0.01926
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.18250	0.02220
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.12700	0.01913
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.07850	0.01546
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.22800	0.02411
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.15150	0.02060
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.09050	0.01649
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.15200	0.02063
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.09050	0.01649
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.05300	0.01287
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.09050	0.01649
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.06800	0.01447
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.03450	0.01049
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.30900	0.02655
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.21500	0.02361
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.14300	0.02012
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.22400	0.02396
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.17000	0.02159
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.09850	0.01712
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.11600	0.01840
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.09600	0.01693
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.34850	0.02738
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.45550	0.02862
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.40150	0.02817
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.33000	0.02702
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.39900	0.02814
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.34950	0.02740
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.29200	0.02613
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.48100	0.02871
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.38200	0.02792
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.31400	0.02667
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.40150	0.02817
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33000	0.02702
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.28300	0.02589
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.33550	0.02713
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.29550	0.02622
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.26250	0.02529
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.27000	0.02551
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.21700	0.02369
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.16850	0.02151
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.19450	0.02275
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.17400	0.02179
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.14000	0.01994
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.14800	0.02041
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.13750	0.01979
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.11300	0.01819
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.15950	0.02104
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.12400	0.01894
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.09300	0.01669
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.12700	0.01913
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08200	0.01577
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.06900	0.01457
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.09300	0.01669
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.06300	0.01396
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.05650	0.01327
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.21800	0.02373
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.19700	0.02286
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.14050	0.01997
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.17950	0.02205
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.14000	0.01994
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.11200	0.01812
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.12500	0.01901
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.10700	0.01776
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.08750	0.01624
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.11700	0.01847
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.08600	0.01611
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.07550	0.01518
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.07400	0.01504
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06700	0.01437
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.04400	0.01179
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.05850	0.01349
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.04500	0.01191
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.02850	0.00956
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.60400	0.02811
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.47850	0.02871
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.36150	0.02761
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.50900	0.02873
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.41100	0.02827
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.31200	0.02663
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.39850	0.02814
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.32500	0.02692
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.25500	0.02505
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.53000	0.02868
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.42350	0.02840
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.31450	0.02668
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.47100	0.02869
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.36750	0.02771
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.26600	0.02539
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.35250	0.02745
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.26300	0.02530
